r1,g1,b1,r2,g2,b2,r3,g3,b3,r4,g4,b4,r5,g5,b5,r6,g6,b6,r7,g7,b7,r8,g8,b8,r9,g9,b9,r10,g10,b10,r11,g11,b11,r12,g12,b12,r13,g13,b13,r14,g14,b14,r15,g15,b15,r16,g16,b16
148.0844716596012,110.18825561312482,86.54890877688803,227.12727272727273,75.37434620174199,107.24582814445932,127.943172526574,91.0919869174168,70.50327064595321,24.368395540475035,6.492971400874836,4.854580707705168,53.99895123230205,22.192448872574104,16.509176717358116,237.57586450247,202.98659139026083,168.52223006351556,248.84766763848398,228.70189504373366,190.456997084548,122.73068432671081,58.603384841794764,45.50478292862488,91.91931330472103,33.63261802574988,23.29527896995807,237.1592082616179,169.02409638554087,145.89242685025914,169.42369668246445,70.73459715639868,62.69099526066387,218.94346978557505,134.50000000000017,114.29922027290496,191.89499509322866,106.13444553483808,86.87733071638861,77.3170731707317,53.189024390243645,51.13516260162667,172.69375,138.7750000000001,110.66770833333365,204.35494155154092,170.77470775770348,139.01700318809858
5.598658867156303,4.561421030112314,3.131117135113186,247.95858538856015,248.1221498371415,245.41973010703848,31.446109693882832,21.58641581632199,8.780612244895778,234.99113300492934,48.22068965517398,7.178817733988154,237.3534912718221,225.55236907730352,210.67892768079582,222.7176740627379,195.1239479724577,165.83626625860575,54.364420062695444,58.5525078369913,61.12382445141078,99.52269043760127,34.04051863857481,8.047811993515438,235.65318416523115,128.17814113597217,32.37005163511092,160.28355555555544,151.42488888888974,137.63466666666557,228.33432835820838,166.5731343283593,93.91840796019878,111.43705941591105,105.57804632426979,92.2658610271903,171.9553299492389,31.05482233502633,10.76852791878045,171.87515006002388,101.38295318127255,45.487394957983575,76.37567567567595,101.65945945945938,167.32432432432321,159.8661567877627,188.1281070745702,224.95602294454932
0.1459327003065365,0.14676410099161608,0.31615105237093566,6.08074534161493,6.245962732919448,7.667701863354102,15.448895027624312,15.371546961325967,17.976519337016583,51.42857142857112,50.96703296703299,54.72161172161151,27.25465838509319,26.971014492753596,30.374741200827984,39.80425531914896,39.2659574468086,42.855319148936196,64.15641025641001,63.91282051282058,67.11794871794856,81.47256097560931,81.83231707317063,84.14329268292656,136.43835616438287,144.58561643835608,151.87328767123284,153.67361111111072,162.93055555555577,169.7291666666669,172.64620938628138,181.23104693140832,186.83754512635414,120.0418250950563,124.99239543726198,130.3840304182504,192.9363636363632,200.42272727272737,205.1136363636365,216.64563106796086,222.18932038834973,226.19902912621376,103.27450980392142,104.47058823529423,106.10784313725487,242.0283018867919,246.55660377358467,249.16037735849034
0.22640788569486858,0.22686635593072424,0.3565370214733363,93.77410714285895,94.69732142857251,99.2446428571406,104.32831608655007,104.7582314205097,108.51693320789933,115.04908306364892,115.43419633225648,118.8074433656928,83.3645179691952,84.74044495151058,89.88819167142077,72.77331686226026,73.51822112414992,78.14082767140243,127.39121482498535,126.46396705559525,128.4934797529144,61.463662790697526,61.500726744186224,64.97965116279097,49.087809917355344,49.212809917355365,50.70041322314047,10.151898734176811,10.311852704256964,11.110471806674674,28.72277227722758,29.293729372937467,29.952145214521703,142.07194244604273,140.31834532373998,141.64028776978452,250.75971731448718,249.89045936395652,251.58657243816288,197.87134502923942,198.74853801169544,203.25730994152076,166.76969696969672,170.37575757575746,173.58181818181848,229.2230769230766,227.08461538461506,230.54615384615414
254.41717067413694,254.61152087328833,254.56313615577108,1.6481040086757446,1.6541711809385333,2.6985915492818435,14.012996941892226,13.435779816516117,17.15443425076782,242.41057934508925,243.8295549958013,245.6649874055424,182.58868894601534,184.69494430162763,189.2682090831186,31.374129353234594,32.131343283580605,35.99701492537531,90.75724637681255,94.23067632850334,101.58574879226944,200.57701711491484,203.62102689486494,209.5171149144246,135.87075718015686,140.23368146214054,148.7258485639688,159.05235602094234,162.71596858638745,170.0602094240838,114.28856382978792,117.91090425531881,125.60106382978654,68.11615487316523,70.84245660881245,78.07076101468517,46.89538043478369,49.12092391304333,55.54347826086969,219.9971223021589,222.97697841726622,228.02446043165372,193.51162790697666,13.784883720929713,19.976744186046034,104.28676470588215,9.124999999999517,10.683823529411484
241.87035999438396,233.3767334360557,221.44768174814783,251.99001940671,246.8297754366485,237.23565289714952,12.970453053182126,5.617859487850012,5.497045305325003,224.62706270627086,212.55973597359701,202.64620462046153,199.1064220183486,182.67155963302727,174.57155963302765,247.46301633045192,197.75024015369823,151.84341978866433,241.1679224973092,175.81377825618912,116.06889128094667,180.70491803278685,149.57704918032806,139.28306010928907,56.859269282815376,12.358592692830342,7.753721244924918,138.99558173785027,125.42415316642175,117.231222385861,62.05921052631649,48.63651315789656,44.001644736841484,101.95130434782669,88.93913043478376,81.64347826086899,218.77600000000004,140.09799999999964,76.24799999999944,116.65092402464111,35.80698151950881,12.593429158110268,170.0087912087909,91.70549450549508,55.54505494505442,23.01253918495354,79.55172413793092,99.81504702194316
7.8517902671552235,7.65414033920187,6.626538077825614,19.14871794871864,17.557692307692648,22.014529914530144,38.02243211334113,36.082054309327155,41.675324675324916,57.24140508221269,55.6083707025413,64.99999999999905,78.49865951742683,76.73056300268111,103.0214477211784,179.19548872180525,186.9233082706773,218.8300751879675,54.70424836601306,7.01797385620943,2.9934640522877984,202.83248730964542,146.32994923857743,90.63959390862946,142.1956912028732,146.24775583482798,182.52603231597647,106.04255319148994,107.28433268858768,145.11992263055953,234.75471698113282,24.86163522012575,33.82180293501049,182.20293398533076,36.20293398533004,42.26894865525668,149.60298507462747,114.15522388059733,78.72835820895543,110.64263322884062,64.47335423197514,37.300940438871464,117.13015873015924,7.5333333333334735,8.59365079365088,228.88778877887856,233.49174917491615,246.71617161716017
254.46326908159628,254.66605000893128,254.32690815781854,1.3816142789590629,0.9840467540485349,1.393144842864018,18.332552693205002,14.32552693208686,14.142857142855206,212.1573208722742,212.52024922118363,212.44080996884793,39.75649350649198,37.03084415584618,35.7288961038947,232.04658901830288,233.45257903494195,233.66555740432636,85.04029304029308,84.08974358974457,83.06776556776514,63.816000000000045,60.14600000000134,57.17999999999924,253.703056768559,241.63755458515266,209.44104803493497,105.0397350993378,105.09492273730666,104.94260485651277,188.8024316109423,188.59574468085097,188.37993920972642,162.05230769230775,160.87076923076916,160.2861538461538,132.22039473684217,131.99342105263142,132.09210526315815,237.33689839572196,197.93048128342235,151.03743315508018,200.30219780219784,153.67582417582412,104.59340659340684,160.92571428571432,113.03428571428556,61.777142857143346
0.6084964971969526,0.4892222022862427,0.8805460750689065,229.1665002496116,229.12131802296904,229.09535696454134,8.437005277046623,8.132255936673431,8.75758575198202,237.8147254073645,237.6747133373546,237.57634278817468,20.541333333334528,20.196666666665216,21.01333333333414,219.986882716051,219.88966049382526,219.48842592592854,34.36108597285117,33.881447963800184,34.65248868778205,250.2745512143627,250.15522703273308,249.90285110876687,48.19188596491171,47.85745614035132,48.485745614035544,63.53305785123989,62.91597796143228,62.614325068870244,203.93521594684478,203.4800664451816,202.28571428571377,85.90588235294112,83.92745098039215,80.39607843137257,108.94674556213043,107.43195266272174,102.5818540433925,181.94035785288304,181.4314115308146,179.7216699801188,133.49295774647874,132.1173708920188,127.70892018779334,157.68010075566698,156.6901763224185,153.4130982367761
249.68429653839814,250.69796464121902,248.72114098944726,91.85176695319493,183.38796561604516,238.64527220630052,53.85947496138881,160.60136774762802,228.7302007500541,19.604973973390827,8.005205321001682,10.80219780219494,85.33867864015352,147.58178319435484,192.54329698524677,51.48219584569473,107.89391691394592,154.60830860534088,207.85469387754932,209.65714285714222,210.60734693877515,158.40942028985538,163.22373188405803,165.79438405797086,23.182072829128813,62.84780578898156,102.48926237161638,245.4583732057388,240.74449760765486,24.509090909091867,103.97277227722803,105.37995049504889,111.31311881188077,83.42187500000034,55.65364583333266,27.9388020833363,178.82885906040303,152.06711409395956,33.44798657718255,237.6159554730987,215.45269016697537,124.84972170686424,177.47792706334002,76.76199616122784,65.2399232245677,161.4799107142859,16.515624999999375,12.87276785714343
249.89934255271197,250.12967581047366,245.35071412378494,96.47536231884588,168.49057971014474,208.33888888889237,204.11633027522805,66.18899082568514,68.78532110091555,250.0073359073339,249.16679536679231,59.69498069497949,250.67179938407196,250.3062032556075,18.872855257370702,31.703878902556824,31.530274361397773,26.149952696310947,208.66666666666626,145.94671623296173,124.31722428748449,243.0193236714961,242.9392684610092,106.42650103519695,229.84554597701043,191.502873563218,166.09195402298877,88.7985257985241,147.5470925470922,163.1384111384114,93.6199664429514,75.04026845637745,30.44211409395669,151.80598290598343,121.90940170940249,87.81623931623957,199.42109851787288,198.53792502179576,72.1560592850918,143.09647779479346,141.45176110260334,22.01071975497723,179.96666666666675,213.3619047619044,228.93968253968268,60.99443413729027,97.8497217068647,101.86456400742134
190.51740399730733,220.28317987873314,245.94924769818368,212.11702395964738,233.73871374527263,249.9525851198007,238.07211538461354,246.64636752137025,252.9927884615409,173.4387445156934,205.60850489368949,237.28889638879332,153.51974723538686,189.28830963665104,223.98736176935134,129.2706806282726,169.74921465968538,208.57277486911025,82.6124260355058,81.08579881656661,78.21597633136183,106.95027624309466,104.45067087608388,100.86108918705408,181.11941580755996,175.78522336769777,170.96305841924428,159.70964833183038,152.90081154192922,146.9846708746608,132.5014299332696,128.05433746425228,123.53670162058957,54.78002018163758,56.24924318869614,59.53481331987783,111.59696261682225,149.73481308411158,184.25000000000043,207.52380952380935,202.06666666666686,198.08333333333326,22.658423493046826,24.14683153013766,31.729520865531384,83.38995215310986,120.76794258373167,154.61722488038316
1.4630587153833332,0.9511088130566598,1.147362978278359,7.54401228249856,5.388689866940634,8.75127942681753,27.2242242242243,17.934934934934688,22.56356356356394,233.67223650385634,244.94987146529365,250.08997429305674,38.72093023255812,41.29715762273915,48.560723514212015,61.88520055325042,65.17842323651479,73.75656984785667,110.39253731343248,115.117910447762,124.91641791044844,85.35403726708131,89.2748447204975,98.29347826087017,190.30573248407745,210.73726114649784,232.2643312101918,136.5410385259624,143.76046901172617,155.03182579564557,159.15280464216548,174.9129593810454,194.5705996131535,81.91196388261869,34.67494356659148,40.6162528216704,123.55657492354794,70.41896024464822,68.29357798165151,164.89583333333354,105.65972222222231,100.58333333333374,211.3865248226946,145.9858156028374,134.39007092198636,242.1775362318834,187.6050724637688,175.34057971014556
245.8090536961227,248.57380207078796,246.6739706236407,14.080810739664003,8.333772045270678,10.8936562253175,60.88367428801136,83.65102286401672,164.13477737665724,244.62790697674785,243.72503419972298,111.4655722754219,236.02577059120904,235.53259221828898,55.66700353714187,197.45211183819043,182.0023795359911,145.63355145746502,236.40729101194086,226.1049654305447,190.8491514770605,84.89223861449524,51.635022450286044,27.55484284798125,109.51477663230139,90.01993127147733,92.25841924398576,161.420138888889,142.70555555555558,112.93680555555544,192.0035612535603,197.31267806267815,207.9921652421679,199.74490566037622,183.57056603773609,63.09660377358454,180.63255439161884,59.63174858984516,53.459307010475726,43.17416829745467,53.90117416829639,82.3375733855181,116.85906735751212,131.05388601036293,166.53782383419605,146.98333333333338,122.93437499999962,47.97604166666591
252.79058753885167,252.7793399437712,252.47151102558394,3.377378718831636,4.058429375496928,3.9233449477221427,17.689479638001046,20.280542986422105,22.589366515827763,241.41246562786694,239.3377635197104,234.99083409715908,225.14916356877558,221.53671003717648,214.53717472119007,38.49835164835383,40.428571428573136,37.86978021978072,207.34776815456428,203.03131245835945,194.64290473018036,55.60566448801856,59.34713144516894,61.38053740014573,93.67755803955215,91.3594153052442,78.20378331900302,185.4284351145032,182.48664122137347,173.3750000000004,141.14645974781763,137.9612027158099,127.01939864209493,118.19307450157427,115.30220356768095,102.36516264428155,163.67359667359702,160.58835758835752,149.64345114345133,79.06016042780706,70.9719251336891,45.340909090909534,224.52023121387307,172.28323699421972,112.11560693641624,188.1587301587301,118.4603174603175,39.833333333333414
245.9953659007536,242.2824869665981,228.0193087468528,251.60923715620407,251.6896730669456,243.01063829786335,70.54177794734662,17.330789774897184,9.969095764968984,165.20844327176692,52.166666666668604,24.269129287594737,118.56911841419051,29.308815858113604,13.365675534686119,240.55272305909617,188.51911935110184,125.59154113557359,201.0562060889933,82.14461358313966,38.899882903982316,225.26529338326986,129.84893882646676,61.45942571785341,27.53208036293222,5.49578742709204,2.6532728451046097,228.25564409030432,153.9548472775566,100.84462151394362,242.79228687415386,186.35656292286924,75.83829499323423,245.27935606060504,211.10416666666774,170.14393939393955,193.64877479579926,197.61960326721146,192.9649941656946,157.3315143246934,109.97135061391506,81.53888130968555,90.75566343041972,66.38834951456364,52.52912621359185,154.3503401360546,153.84183673469389,145.8741496598639
197.24026210411293,209.440480524208,215.70513287222425,183.58632162661524,195.77264325323588,202.8469500924201,223.72617658498916,235.49941656942525,239.66122131466605,210.60398860398922,222.7191697191685,228.0569800569809,168.83333333333198,180.92137592137482,188.76248976249056,152.63160291439002,164.37613843351588,172.7714025500909,134.77185721676165,145.9027418520437,154.488877392654,239.24426229508313,248.437158469944,250.05191256830665,115.54361054766693,126.44421906693701,134.5050709939149,45.53830508474469,52.68745762711879,59.534237288135216,32.41313269493875,39.140902872775996,46.036251709987084,60.508303249095306,68.13140794223945,74.99999999999866,19.464158977999645,25.896380411637807,32.838183108589064,95.60115606936297,105.91990090833924,113.29644921552527,76.6197183098574,85.5550952775475,92.41259320629668,6.191744340876767,11.605858854861054,18.237017310251986
235.76573476702882,232.59569892473573,226.7753405017988,219.61100196463627,220.81213163064987,211.55329076620603,40.669598680590525,33.694337548104556,30.672347443647254,147.13510101010058,97.14709595959346,66.26767676767503,192.8878923766816,135.54772581678424,93.38565022421534,180.59261658031087,188.63147668393793,180.15738341968984,221.12203626220276,168.60808926080898,128.1520223152021,98.885529157669,114.60475161987051,117.34341252699777,66.28988764045008,73.97528089887338,76.30486891385702,99.89992301770717,58.80292532717141,33.591993841414364,242.58102766798447,205.05770750988154,173.79446640316183,146.3624595469254,149.96278317152112,136.80501618122983,216.24667258207617,81.96894409937703,60.302573203193575,175.57944814462417,74.93339676498357,25.257849666982167,121.28043912175573,170.06986027944123,182.12375249500985,207.50264550264524,206.567901234568,72.20811287477967
5.70635109418059,6.6286869648103135,8.4680066603309,237.2321071571248,233.3610555777737,232.26529388245038,19.398091934088328,17.87771032089742,18.209453599307352,132.55399515738384,129.92348668280903,124.88813559321876,39.69070321811846,35.926102502976946,31.08641239570666,250.1439290586663,247.7210095497907,246.54502046384988,113.01766004415012,107.71817512877111,99.64974245768953,67.37725118483297,57.366824644550064,48.08056872037781,89.9256756756754,81.27413127413153,71.90347490347496,191.85731132075384,186.56367924528288,174.67452830188495,168.3295880149801,145.30461922596783,102.0037453183521,194.56308100929476,176.22310756972144,132.11686586985397,213.45224719101068,207.9438202247186,201.8033707865148,157.67694566813424,154.38472834067576,149.51688693098367,208.20266272189224,155.40532544378726,95.39792899408287,160.9106280193232,97.65458937198059,55.95410628019329
3.797644675181644,2.8957832088131568,4.986197290105011,71.50362976406588,76.98336358136692,83.01542649727843,25.16796570538041,21.200701480903824,22.026890101322934,84.22990803678522,8.067972810875332,9.490203918429636,90.75608436992972,95.62790697674389,101.22714981070904,50.200334821428235,43.66462053571401,43.388950892857736,151.30116175156422,158.65415549597824,163.3127792672007,194.93087121212346,182.45833333333303,178.0113636363615,124.01361867704267,128.21400778210085,132.08949416342446,129.44158415841557,6.047524752474949,14.314851485149156,222.8722280887036,208.4572333685319,203.56071805701953,183.94893617021404,156.8276595744678,142.80106382978724,97.62688296639604,57.17728852838926,53.491309385863254,128.45337995337997,97.12937062937038,85.69813519813502,157.20248447204898,127.63229813664567,111.92298136646016,249.18672199170328,245.1701244813275,240.74550484093794
253.46902654866346,253.53563527180904,252.5016592920096,6.083044982697118,4.721885813149953,4.461505190315563,31.621917808222037,27.70958904109702,24.899315068496463,237.722772277226,230.86492220650734,223.75459688826072,120.22347629796731,123.2016553799858,124.4755455229492,213.99396226414981,204.58264150943472,198.20754716981128,6.280647648422814,31.23130300694021,61.879722436393834,188.44045676998388,178.532626427406,171.64600326264267,150.9061946902654,151.0707964601768,151.26902654867237,86.33542319749077,91.0626959247658,92.11285266457642,55.83544303797298,57.0263713080179,57.12025316455839,139.15511163337263,103.73325499412536,67.60987074030602,6.6568047337265455,46.515976331361955,100.2047337278103,179.94942196531804,134.57225433526023,95.13150289017304,97.93984962405962,62.91127819548964,38.81804511278257,181.7189542483661,63.771241830065165,29.078431372549204
6.183754993336507,3.9670439414197602,5.594207723030408,30.883955223881486,27.457089552242323,29.528731343287532,79.49173955296381,137.665208940721,138.81584062196237,109.71886120996419,158.06761565836277,155.93085917641002,171.76802683062965,199.16825041923022,193.25265511459128,141.08395202741292,178.46202170188383,174.11993146773193,200.9134948096896,221.5530565167275,216.44925028835485,67.59456193353508,51.59516616314226,46.06948640483312,99.46111111111108,83.30740740740785,73.31358024691309,58.18026315789552,106.98881578947365,108.16184210526328,237.40650406504238,242.53184281843141,234.62330623306656,136.61572373254998,114.27185892725933,100.24687729610577,43.02406639004229,67.07385892116281,72.26307053941875,173.06100217864977,154.31372549019704,136.50980392156842,231.94705174488433,191.8808664259941,168.2755716004808,238.75109170305564,132.56477438136824,100.59825327510914
24.096088627633776,14.487225864797864,13.19082070992917,47.849746560468006,23.159666908041615,18.133598841420497,72.56670341786493,34.67034178611142,25.374862183020568,157.94782608695596,79.9784897025171,41.15652173913033,98.58780375974419,46.950939935810375,31.772122879412805,187.1044487427482,93.6494197292067,40.93085106382967,128.39907786885186,62.89497950819631,36.14549180327851,243.8257731958803,184.41546391753002,108.37989690721922,236.65489989462955,166.42202318230085,86.55848261327742,232.4027346177783,141.41702921069128,61.80484773151008,211.9407598197061,117.39343206696665,47.965872504829356,248.29199149539667,197.05031892275358,131.68674698795454,181.73471307619874,116.0291627469422,59.42615239887115,207.12124060150364,145.21992481202957,76.52631578947343,126.6175548589342,104.73354231974929,94.64263322884,203.54054054054058,189.91891891891882,185.0270270270267
9.047154471537688,8.28569105690736,13.399512195119158,20.893633692454316,21.542017629777035,34.79941234084029,20.818021201414126,37.15901060070573,65.98692579505283,10.304185661003622,77.37049316203898,135.80314960629792,23.8193872885237,56.30452674897138,97.68587105624236,63.56109071840636,47.59360251704276,47.70582066072518,87.66396761133656,92.36977058029613,101.85964912280765,127.23864648263648,66.38824577025828,47.77649154051629,174.22211253701948,105.78479763079889,70.24284304047373,144.95060373216316,135.34467618002057,132.30515916575297,26.442432082794724,119.44113842173297,179.13195342820248,88.20777479892817,138.9892761394089,178.44772117962543,211.10245901639416,155.85519125682941,108.25683060109272,236.51873198847335,204.39337175792542,162.67723342939632,229.74958540630251,237.80762852404706,236.06799336650062,165.76818950930692,187.61082910321406,199.5566835871415
3.205915813427893,4.780204778147791,5.411149033002587,14.129287598941858,17.13251245968884,18.589270008796333,176.12686567163902,178.130007855461,175.24941084053415,105.79894179894187,119.3941798941809,126.72310405643736,28.4196750902522,32.34341155234796,33.13898916967507,199.21665908056076,197.33136094674703,191.0923987255348,127.39439962031409,137.78500237304348,142.45847176079732,153.54709800190471,158.2207421503344,158.1370123691722,223.61962513781313,218.12899669239397,209.45148842337375,48.81715306730344,52.43061346039431,51.87135199523524,97.34727408513814,96.75802837938753,94.1381628080657,72.32753403933434,74.37367624810963,72.99167927382751,248.0846245530412,246.39809296782022,240.59713945172822,152.3477088948788,128.5714285714284,107.16172506738542,114.656976744186,17.720930232558672,23.613372093023244,201.6161290322578,17.0838709677424,28.232258064516117
