r1,g1,b1,r2,g2,b2
224.67614091272617,206.44039676184826,192.06449604127343,95.47919740335695,69.12643847741792,53.85467689583372
161.89839996823798,25.11152578711551,31.92869337356833,208.05057697029255,163.75816351583887,108.87355757427069
234.42828970955784,61.30167622803739,41.503809609174816,80.45048934943655,23.533103051233805,14.738341968909182
35.75515677573482,32.24138099185069,38.39162237284143,132.57020450131205,128.82406032216758,126.92688221180286
64.94604830197082,40.639473520819976,25.789284162180888,215.64107047820545,191.0243290503961,156.15859499735598
232.9414623747512,230.4283947985581,228.42050735451647,52.49715762272518,50.91593453919711,49.79328165375682
39.00551147434263,74.45593196178564,93.55081484297472,220.62522829662623,224.13990015826735,158.15633751370456
243.2583367546975,243.54892568771962,244.0898225446154,35.89562610708828,43.539310532789706,55.71862651590018
48.079088113404396,22.293421580426003,22.27122609973219,219.71982939451115,170.4094532233303,130.47881415185162
76.03515821194773,68.46494224007259,45.808689100957864,138.4596791443747,126.39048128341513,81.7822459893057
7.042203432882639,7.580505860575363,8.351417062818166,162.3699354080999,164.11978860833437,170.8414562536746
67.38634346193811,33.66459542504707,23.557050187774525,212.0547382825922,137.99685254873603,73.65829627094776
27.691235378963512,23.209581797804088,22.552595737880377,221.63570763502307,200.48300744879083,160.8526536312965
37.094998288748016,24.85312668067031,24.02987336820899,177.70137390710227,146.0181673668541,129.17497445214127
62.84635121427596,62.948863297339756,46.12846828569225,149.82049436045276,152.62834973203002,136.160947124222
28.05056420512889,29.757748893012646,28.61572156359209,152.72362843649705,155.43127043720216,154.84510112632344
35.74598135549171,36.12305366590486,35.05638699923052,176.41412639403637,177.97928836961708,170.03483802441062
44.59345294303411,37.193956562793204,48.77217500788022,139.81323364486522,132.71454205607318,154.03558878505962
179.29879448908198,126.3640068886302,24.02393800229387,201.55498310810881,197.78834459459148,204.10751689189823
235.59760034693082,223.40056859248116,219.8955331759193,145.99976489948938,67.67638415421418,65.19924767837539
236.57703606157585,235.32647893031762,235.30702998378712,45.56357713323939,16.4665825977398,16.680432955018745
71.27279598981765,89.7898233609183,45.488224061102045,172.449806013582,176.2686711930227,166.94786614936675
45.56462664718524,36.659209370446156,12.874260614917496,214.13426343868312,188.74460402134812,151.99696347967966
235.71187242379855,223.84809784445497,206.92377863368242,82.06389599612153,40.02835211949386,28.113546780988358
40.01199549341671,23.340645503373228,15.235933461482125,205.53807070780124,163.46108249243696,124.89464399126236
35.75515677573482,32.24138099185069,38.39162237284143,132.57020450131205,128.82406032216758,126.92688221180286
76.79921836834524,39.321739130443966,36.726038104534496,198.29408418657687,166.5327645051301,152.15483503980806
211.666290578997,205.33868403506625,217.53500179495515,98.91179182459369,49.017006454240025,61.25550660791816
16.164191544167515,14.082891347179975,11.898280042436207,128.65048882681205,120.54015363128906,106.51536312849665
224.3452571063454,219.22436921113467,182.98179495368888,67.06788237539612,41.76150467827098,33.20106931449305
188.10396817601983,141.9519693546764,120.69290835870777,67.89233535626708,27.31299168352139,22.705214654985447
49.40350775640691,59.49942116230922,62.05226904374462,191.86298397861918,189.58210947930905,194.492406542034
74.80620674257183,40.55497878992191,35.56279303416969,200.93714739068398,190.4685296192017,176.93882228492132
24.218008831434698,20.60873127873297,13.516092320300706,151.70478541067362,121.45344851226714,90.57740298916964
13.38260394332351,12.772859124726226,12.244293101279993,135.67330531700452,132.3210305134244,128.3687191668252
252.28371569150215,169.23558005808442,100.71877408263654,216.8842708417371,85.45395851826862,31.304818013073763
251.07921880925144,249.85237011757184,249.8380735684597,132.7041522491349,74.63010380624053,83.87162629758645
26.60394070860585,19.34033803327169,28.297586767892426,145.63474481212137,160.9204991587336,170.4582164890603
198.66170749659224,127.3052255283443,75.11838923351719,80.71058800547824,61.606563781996,45.92273881617334
209.0953648795917,212.16374198233865,212.28421880671712,82.12109313649741,82.02575781373524,85.18925710694525
147.0966893697753,67.803560651786,62.93430468143404,227.54354998350811,212.64401187727202,204.45579016825718
193.84705198956328,136.66837060704745,90.62817310486028,62.63129929433271,28.47770859279298,27.5129929431387
24.013571568071995,36.500781097420976,49.901728178066854,213.20350957157623,216.70556061985351,209.56654512304283
47.34352861800167,40.26037332733722,59.530360958065366,193.6564406484084,209.1390970890757,224.6960955203217
222.7248178311053,183.992241748828,78.82001714530638,119.19561551432231,95.91534569983835,96.82799325463732
230.7935668649672,219.87585371225984,203.62926856134803,99.61023054756808,57.11689481266896,46.30529538904555
9.809447212515893,9.034524696938801,9.253717289829817,224.95624502783645,224.90559533281362,225.23654203130909
245.90428588294787,243.24991144868926,242.74989177062545,117.18800311606176,92.0981563230242,90.86367177355972
20.743637304815444,21.876067638690877,26.023035113467337,135.2716354063868,172.7499177361009,181.30997038501098
228.6003554736296,214.8136396550597,167.1215193206439,83.90916198733797,82.40002843130365,89.92025019545922
237.31253675488017,236.6646351243069,215.1533279871656,151.7156797726222,118.86006631928512,72.16219801041422
23.144007883814613,22.65654055443851,31.52504391790003,142.43202161797637,136.85526093565394,147.6137476777618
39.359488559897905,10.685060565281226,10.522476446831824,232.42281205165915,223.02223816356369,218.30315638449912
27.88616561860177,19.276801272818595,23.612735813325113,180.9549266247306,147.86023759608642,102.33927323550155
30.16668487165853,15.959038776647606,10.954560349529586,221.60484018264546,210.26621004568528,175.6143378995301
27.119596193786464,19.33768052939069,10.654880935129576,168.06637840364178,114.50683650811888,55.91165127964975
30.66504559270064,33.56509625128058,29.190324214795012,130.1328781512559,125.90388655463629,103.07258403361637
31.66610667786137,26.679906401878018,36.16349673007492,92.9197967124602,154.46581434130684,176.23798935917733
246.17030646176343,230.71888199874354,221.02094005571914,156.6418783899553,106.05866400228548,96.4925777904594
248.50291855325958,244.6235339043092,240.46325896022648,191.4466099368624,89.85899899349769,56.77271479549344
37.549384038570864,33.357418318152504,30.288484199246497,170.52304060435077,150.63503305004008,134.0910292728955
49.578772169151634,53.198854024569286,61.00169167804052,173.04426154547616,181.5814357567588,183.23813443073212
230.75197761393815,157.8649841252816,80.39019533983459,73.87805563359191,45.66844619275643,27.970216352912463
38.983954228686564,21.788393702142507,26.91108147638558,164.94496175590686,156.6032590621873,161.80844695710286
12.92918039141264,34.77252470451519,48.73629141639168,115.54038997215969,149.08902042711594,164.517873723305
243.38766749056072,230.32578812714726,159.49377737305625,161.0187126955904,110.6518793353805,55.31827714148054
21.509319421369177,22.828361394351177,19.74711880483032,190.01492354737442,183.52097859326742,166.44733944953398
96.90993634373798,120.81733638351672,159.04689675752402,8.68094405593854,8.505463286709473,11.683020104905268
77.51462102689348,41.85002444988224,23.647090464545652,166.23609534619766,144.2249716231624,114.74222474460636
28.8715089925417,25.016193887995893,23.63039187015948,181.9711134453775,140.29726890756356,128.7500000000031
195.94273127754582,145.33233998444226,106.47700181393955,112.79607928241418,64.55150462961892,49.82052951388691
189.24013983506265,212.25367515239068,232.82502689137317,94.37766263672528,97.62305699482559,100.84715025907265
230.89790922323795,222.50747651187191,212.77385205766961,91.38675243885321,54.397002686301356,32.297539940597105
25.76815734020373,33.39381877780445,55.4921095762148,242.73447185324832,237.36382036686132,227.4917141050001
4.94137319689316,8.299460069324034,4.9500765573482965,228.15240882487203,227.10918505179356,216.99054479964968
88.44945470984264,60.25721873765135,72.92258574899665,193.6729222520146,171.91602525297358,160.06719709417737
50.1503863307846,31.319994974561094,30.165651108750684,216.44629338128811,206.3663143692342,203.74784498914403
28.38650877300202,28.356624713233586,28.294252588536576,240.36311019722316,240.2389764678799,240.14393420153863
216.3931732751291,212.13265429853618,172.29889656841823,61.929108569636824,62.66959110137228,48.52561491459043
210.3314674974854,204.86428684585485,200.85911179173013,68.56543640413747,45.56340211178782,43.72866414800917
112.83536506289852,173.4604461159502,219.2650110232151,129.0584622055223,91.14684202921416,58.37483740425185
29.799813587408195,24.22353976801268,17.29655136703407,139.03850020104642,126.89595898672405,99.67299959791694
35.05146887113485,21.232777544248236,24.695577039842963,167.44209453432242,132.94980252261138,128.59791056186359
82.39728217425682,44.760107703318425,48.521140981942864,200.10872336549565,165.86013476599044,155.11400473501027
242.17766853930482,224.9129851889916,223.80203013281997,87.30862018239364,65.69505736983689,78.54883789352441
69.45137442030389,60.00772901404575,62.95819611533568,237.0232946248317,237.23621444962052,238.2860023642362
36.07138441052661,22.46977695343556,18.21629333712113,220.73873436171954,195.72343009837917,172.63294060486297
32.47546038914894,43.0881254343083,74.94214732450985,207.1233162283427,200.82584990377532,182.07456703013318
62.802583025836896,45.79341745031535,42.68069277467318,190.8144967089537,171.27315781025595,155.75782629635935
12.735891837414012,14.948773933493287,12.610891837420235,103.59570168992836,106.96748714181078,85.7803085966191
14.956373004490464,11.848002365071288,13.549793056847319,140.1757434611349,104.53582945181435,84.64206377642566
191.2583124215716,180.62845043914945,168.6503554998007,109.98697196998516,65.74161073825991,49.74457165417465
62.802583025836896,45.79341745031535,42.68069277467318,190.8144967089537,171.27315781025595,155.75782629635935
167.6052703069847,116.02893235532954,53.32090464546346,237.4239130434825,234.04602366537074,228.78137039073982
22.31317810557272,20.545654028986164,18.369133243955872,241.0548467403159,239.94865411541736,239.0774078108194
180.36352395669917,209.4557032457457,101.27567233384585,30.523653037799892,43.65212074894546,45.2247611769206
223.10915343914718,208.5737566137548,189.9952380952324,111.69227799226843,64.93252895752715,53.618050193042535
181.0408938406168,181.45540292462638,210.39134012785888,103.42635371018818,68.14187031124624,100.99517195274723
37.549384038570864,33.357418318152504,30.288484199246497,170.52304060435077,150.63503305004008,134.0910292728955
32.171510501433055,24.42753623188152,16.591451600402376,144.20440069484414,122.97104806021645,76.46438911407003
208.5230229964121,208.46279674970668,207.1044665144385,40.61317227491941,39.457099031741954,41.32844406099093
113.26198772191476,160.6793872020496,184.14473756981945,31.103497629477406,56.27122282853218,71.12085159673855
5.661678677400402,8.183721916055465,11.648155998310516,115.53350970017149,156.17372134037691,182.68342151676083
237.7996216382003,224.16157071276803,203.52213927802688,115.47938569366535,85.54153782726597,77.1703772417907
225.35187029659474,205.5563302346316,156.02501106685634,108.41553450125556,78.92760100108836,47.57677869146855
232.38595311296882,232.76844734818286,235.0533243658921,94.16639033631279,104.06560871623607,94.77226432971915
196.0838549736644,126.77824604892706,91.19355438486828,20.623161904767343,11.91527619045317,9.18331428570626
32.519421818359625,25.579170394078307,20.47577569565454,200.34397207331762,168.3398578730711,105.3619249470112
22.571623798126378,21.655620088814963,19.948801796087675,221.83263025879864,198.93524113554724,43.55558089157367
71.45552738336704,41.13402636915393,28.04842799188497,199.18364779873482,151.88071278824611,103.21614255765051
240.98136312370568,221.83414791342042,201.39798055749912,99.78592237573505,65.66093412273177,58.84907433512521
37.66630713225079,36.50294368793586,21.972945036170373,191.81694963616985,159.21957483237048,101.3308603224325
246.51898734175484,246.48681242807132,246.07130034522362,51.60862641007157,41.43888520238122,36.95620437956131
44.71091445428635,17.774985250737416,12.40660766962722,128.73143785540478,118.00138099106684,129.8094232331562
6.153080778307885,4.395378832552271,3.847066627354316,207.2735404896481,182.3719397363517,119.25847457626769
95.03178206582972,21.00991696039523,20.744070733028245,217.0759523999734,133.09959268429304,125.44956473126112
184.30151690448707,201.05322020826412,189.05913356473891,45.242373376150134,44.008757845581606,42.080937089489225
115.02427808208442,34.35341854330123,23.688645431820607,237.5622883990818,182.08498583568885,154.71899398882806
239.5793770032033,173.45282451924038,119.73387419871548,71.62182522599953,31.441670253991877,30.179724494192115
229.4427844677813,222.90617554254487,215.53886277285443,59.5051343674959,56.74364576506751,59.433471706342566
16.69740795641941,19.860782821213625,27.388085413254966,139.85647825076558,148.24517329612652,166.3877645964271
61.185670573300676,48.090814618094406,30.04104843830666,193.67744367200802,181.37381690258442,150.894379763794
96.67000779018619,91.93180991950422,139.42955076603738,47.5964017991049,33.5598200899606,38.903548225888535
12.38765240160544,17.465141968755347,22.832174126488727,118.67227065172432,143.40473225405782,164.81921959317992
44.98093905323345,23.364812044579292,20.836799691152073,207.088789973066,186.18554527350582,165.90160477918266
30.95370777729813,43.288067654091776,49.955418683096845,152.9858002953574,171.70407815516438,170.18970805407298
59.634828776235636,26.48855853466217,33.64942925401715,250.14666666668998,249.2876738609309,249.2665707433723
173.07211299154147,135.37052015927515,36.23904927824229,235.32544737640603,232.4650439793808,229.471489232634
159.58390011659668,203.9616206762512,227.7975612125676,15.911134163195328,25.938220378055405,34.06051175654511
225.50500737929852,209.1363061353727,210.5829643685744,73.11615474339308,47.748055987572094,49.608087091780185
239.78159823311185,235.0853829936699,230.05667101697716,115.83154851146314,62.591561362170744,58.07678303706347
72.93104468779505,57.04847588045473,47.740810890809,215.9160533764919,206.30028305704067,198.44941366762973
34.53357836462768,21.10023595607423,12.352618204907678,201.58044862916762,160.65051232345448,109.49335364163605
43.152442297368296,40.35814397327246,37.267728275782865,209.8456735772017,205.25950532296804,201.81077403346532
231.7801656471461,222.0980349699717,160.56915498295038,113.08046722905571,75.15305460277605,48.82673588579158
227.29665130570504,227.29665130570504,227.24344086019127,33.265691182149446,33.265691182149446,33.22502887945795
93.0562572457233,38.24803221674821,35.141131246560754,207.7349856266113,159.12904980190245,103.46282340143769
5.664662983426092,33.896088397790905,55.375027624309986,11.61763376036244,98.8123587038472,113.0158251695552
31.02104736796327,19.86357850714229,14.427720701876275,177.02547507574982,100.18066648306812,53.15367667308645
146.03025039803532,64.58078834371102,25.057991991132283,240.33950544943863,239.99929684753812,234.3185280675102
18.040695142708344,27.888167530979036,39.88504018050994,129.2478119529865,135.04001000250224,136.92773193297805
29.373671044396147,27.638613419093648,18.899982131692077,194.0787023567004,189.66366016874497,165.01425661915198
238.3060661764696,238.33462009801602,234.3754901960574,26.81375579598053,27.28701700152702,25.784466769686986
53.55353994881672,30.587603070796078,33.97446687518363,141.18800856530453,93.64325481798396,71.81259100643207
220.32164741927693,220.44997643176362,221.2401602639556,93.72054036458138,83.69571940103519,78.25618489582462
184.8165814123544,187.02863216635657,192.90214575170367,34.06855775323132,39.95122122898222,45.67699021611713
23.144007883814613,22.65654055443851,31.52504391790003,142.43202161797637,136.85526093565394,147.6137476777618
179.30926829267196,126.37520803442972,24.04849354375664,201.548964934517,197.80202788339363,204.14744402197502
8.057941637659857,7.63793169388042,6.688071289253482,100.66238355284206,89.74847414069613,77.03019595246066
36.073285176271156,22.67796505525289,25.918256467243186,124.30107938452491,85.80111766056666,114.1213350685127
13.125044279130245,15.848489448913142,14.146905520984895,85.10358985156027,107.80029476786994,103.67249184125481
179.70386713243022,83.59753631180884,26.37212722925453,244.16595843312172,234.13721702849503,218.69582013442204
23.805849351578328,25.9557159937495,31.39933780927392,208.69882885278656,207.73489486292598,212.8603939313464
7.061234002881539,20.97042122212704,25.09471141622359,84.24620275521255,148.16566584244586,152.16601907453662
48.69924893284608,76.91062841086975,82.0566812557355,212.20756998048012,180.64940016739524,84.14926067143479
237.7454676204488,237.96389235835878,237.08966352523635,115.0221909122887,67.73194786897514,67.16061993660696
70.74463171037976,49.24806491883837,62.11660424469306,228.36080060424644,227.37968277944432,218.0962235649618
243.43615265341626,238.30280598211,232.57260041016215,99.53534045536877,70.91755692242988,72.88475234705756
247.5344515942407,245.98420215457713,221.65530330416507,85.89236545681794,84.74280350437755,82.56320400500151
238.36847125079015,184.40416931602886,132.08166045962165,63.55965202982135,19.45816072909783,10.812896989767706
97.9036652413046,18.382834453247995,13.850458155166216,234.87121799846662,197.07742435994822,121.00698215671517
39.01789393137377,42.0004120313044,43.32515156867076,161.85714285715133,167.8773531089383,169.29239670769604
194.16376870198002,174.516107292088,138.3814530260237,43.62286784080064,41.012411593399094,43.82866454029258
235.7531487484917,222.24095233034203,207.802837859392,67.88729292350945,57.81987934501709,68.75026333430124
50.48097726997582,36.569101738188685,53.26425185366518,161.74691550836403,154.3891925659958,163.5741058878963
249.07639391742592,247.9421916485786,245.08128167991526,56.198061160137364,46.78846153846901,33.60151324083482
30.7213039485902,30.83200693808051,43.1521273339463,146.20563263616566,145.54224477118902,158.3541105819068
40.20282179978622,34.78148836107323,30.526064103068677,186.91104371998955,161.4230477634673,136.32600454890098
231.06068906745415,211.29321889455898,209.27520087653915,107.78148379053283,59.42518703240825,56.97436097254785
19.01976081102812,16.822429906535525,16.33510217012281,170.24625748503308,138.56362275448578,103.51397205588623
235.15039016316337,224.23669898322999,184.4703239536748,143.229990278679,85.08643875568575,46.540100453688176
239.7874263719485,237.4389105966164,236.0441476643377,120.91909518697369,104.04507553869009,93.29158755059069
31.597253625970897,33.4041802239088,20.623779848901687,168.8332883975743,153.1324705670981,87.47470117732229
36.336256665626046,16.814419814011107,14.199550482558687,211.91277211142196,198.07048256963333,185.72705130155137
10.454903550957653,64.54364826507823,70.69808260437313,169.47111777945733,218.15270484287802,228.64057681083978
22.12144253748692,30.77731913968952,35.30832066044073,137.71096877503038,156.79167333866897,161.0590872698146
10.929090621805539,9.749664217435171,8.890692897220681,163.3129751647376,158.0785605676677,147.89888494678826
39.94369752509586,22.456291499756546,16.798441529937644,157.59155567634951,116.36821600073164,78.39440065235401
235.28870276737217,219.5263807943236,11.997684202400107,39.44703073708769,32.73739182334029,13.909579230080585
28.65132517840153,27.13899082569622,56.08032619776153,142.38578838175658,151.9386929460683,179.47417012448525
236.1047290754953,198.42612029901053,68.84871606181657,66.09183376926046,46.1464690497003,20.56117407730314
242.55283537343533,236.49113165127466,230.0612665500992,70.39115338161909,44.62047101450469,33.66711956522887
61.50382046487422,13.53262089232264,11.575901683141147,225.21725936464142,169.59269796110706,107.33380749170156
212.73808086903583,192.61992892108054,117.48367196405691,104.99261169581995,45.30724193211864,18.369903115632624
27.863864558839367,21.44750053407895,17.362422559269618,187.9122057706781,161.72351936219178,125.60668185267711
38.54323167232744,27.79467714170333,32.11413691131884,248.69226109343705,241.2091473572496,237.3658942904633
231.15605600616817,232.86845801804145,228.72504417963046,108.27979418718313,92.5469336670899,61.704074537628664
177.40901947386814,174.27488896482268,178.30919029724518,61.71206837607042,26.507555555569983,30.472888888901053
219.220972002118,215.75351294240784,208.46207078712467,77.10377541142947,73.31064859630531,76.4969990319606
25.77715864394318,33.398529687208,55.49129050384281,242.73760121456573,237.3768977732843,227.51568825911258
23.144007883814613,22.65654055443851,31.52504391790003,142.43202161797637,136.85526093565394,147.6137476777618
20.825124075282346,16.79792115366826,17.664060305268055,130.2744874715232,119.06150341685871,114.77157681599104
241.64989059081586,235.8518945065014,231.33588621445182,87.19614931898006,52.57634101227022,43.398940642355
25.782062875674537,27.7400925581315,30.06250332465596,149.8010706433339,155.1578242997922,160.1730236115185
87.77043608025468,38.363787099987505,28.02972143924265,224.48695482866924,217.2046339563944,208.78738317757927
22.801420853368462,16.851958990948294,15.88505551536985,162.562489136106,146.7926299322183,143.26125499738578
20.83706234786932,16.81267552892937,17.681099045118643,130.32535460992605,119.09929078014406,114.79926545085623
67.98396688431006,70.00991138057772,124.0827308768633,236.62429798478473,209.30929963658048,125.51816980508416
19.206823713090266,17.576342012213185,15.964503834328578,125.0366163303428,118.27154884404284,111.72965388214216
37.84380032203924,34.70509930218636,45.26323134727403,151.06999059264646,169.15832549386798,183.25823142048716
25.061086203390985,28.19161402079511,33.245924189936005,105.34520348837944,134.41445182725272,156.101225083061
49.36582196233026,23.490513320353603,27.25925925925507,193.7940879596452,150.97757750542618,122.5923576063425
218.57987177415256,170.24761596895962,32.064382307000045,245.92746985700012,240.40059818674263,207.78530703805262
218.01469502787418,209.21284305175308,199.57787022747812,77.5105523438228,64.62164797661096,49.87086438671649
9.84022374563267,7.380914328973611,8.219666063836781,131.5416742659111,73.94200255333622,73.91555717671828
23.28373063171624,16.825625744964796,9.911918951126461,179.3676282051408,167.80713141029062,90.65176282050915
230.14782756281016,225.0392057026446,223.9840885946968,106.60418130710795,62.42515811665177,67.89494026703176
122.6783829533193,73.69650502837024,69.01886886388758,220.52681491171242,208.7494004796078,174.59221713538486
44.865224836711896,39.989091139696434,35.90702099318332,232.78900170461415,232.17505373153838,233.1661602312003
76.0959958126233,74.59832504578918,74.20308819681455,187.29256523881,185.40196947315414,184.14032496308081
10.640393131838614,8.595719058353263,7.246562038687673,156.5773166571846,127.00795906765266,88.76179647526678
43.07566255312343,31.369057252673244,27.640501719609514,170.24441399664448,135.89344435075262,100.47839376054309
26.650248756215557,26.412810945265342,37.14432006632414,121.2031128404636,133.50311284045858,195.34143968870399
183.5256083306905,39.641483370523225,37.20943576665724,16.359168423084427,3.1103659704878086,4.1528070511632516
11.143614347711363,46.627598811949404,124.64377427462446,186.78196610168038,187.2139661016779,174.5433220338925
230.34050161408825,225.7894214055033,219.4010926247996,89.01172602738257,55.00328767122424,34.769643835631584
241.88003606705277,240.10803721465007,238.63027173246851,62.090722073648216,49.99917712405849,43.910923678275395
241.6700650884228,235.87771441736663,231.3651287368337,87.23161610218916,52.61568199007829,43.43524665939745
244.30531748663108,244.3540887352674,236.12888867842886,121.91598083774339,93.6198255742588,62.603857020010786
176.8695626266293,164.5463591943676,186.9578119413625,116.58855585831695,82.6077095688328,92.19538387561522
241.0276099238523,239.29078850404358,238.73161385409003,117.27669848399842,107.24873666478372,105.20224592925636
222.4520288548329,75.55031559963561,49.114201983767465,32.21949152543229,19.667231638415025,22.439830508472124
30.115349524264907,24.90672111917542,35.027284181253144,46.43744994393693,75.7384270382856,135.58978055421034
18.27010069713949,18.072734314489146,17.752246320677784,126.00406976744637,91.17180232558724,88.65697674418091
20.966340425542494,7.824851063829072,5.773702127664938,211.35052083334236,138.81249999999903,64.17256944444803
41.297752809009,32.08863920098341,23.696917314899174,199.69634811479136,176.65674650223633,131.59224567229037
44.569180173825245,31.968663377959093,26.895936105241407,167.09956112851518,102.88426332287735,65.25304075235397
232.12999118860102,184.8638408384993,164.58762695356805,88.3500064960305,30.7253475380128,48.556060802901534
157.05070544021828,186.820528618095,194.47612593184869,23.225573720172573,53.136234553705215,77.37424207535912
22.579201773835354,23.04882483371515,19.067228381372463,158.87853949329178,160.27690014904508,147.95678092399152
22.942142369790787,31.376711394133658,31.032749602010625,121.45553264604182,136.62323024055175,128.06542955327342
181.2927273954957,175.3151461948586,180.35971368760946,154.2413673794164,62.53705625907568,53.73185246694665
29.867287302820106,24.28502715282445,17.341867080432518,139.16020151133594,127.01410579344393,99.77561712847134
106.02937079175072,118.04759693522959,153.04005107963758,223.3823138297964,228.78756648937423,235.74310172871623
92.96860109958212,38.192852779492114,35.11050702503875,207.67726920093975,159.02094647015414,103.40100853373966
167.6052703069847,116.02893235532954,53.32090464546346,237.4239130434825,234.04602366537074,228.78137039073982
25.56639650872932,36.19224260776061,55.27391343070647,156.9711934156413,147.2780717225091,140.82774838330062
224.19449275360904,148.50106280195723,92.05227053139038,97.32348130839449,46.142056074776455,34.13481308410476
21.291870141024077,15.651716998076653,15.521154822836769,179.45645645644757,172.39202839201943,168.5211575211633
22.94916837142883,26.930890331758427,28.158053900204138,112.49749040448404,128.42677886034295,137.53439622084568
32.93148531238145,15.958833264381433,14.507985105506773,201.75186640472288,198.6500982318311,173.908447937137
64.75235957116304,29.07834692568727,18.212544671483272,200.0819209039642,161.17958030670582,98.9050309389178
29.735041193110824,39.107703409683296,52.30723434965243,168.37328794238013,184.6305914020841,194.02683873013046
238.90997417291797,233.16775304392888,228.27702619604827,66.97207262655739,59.07647330360571,64.39967687337378
39.320164763154715,23.4240310803107,18.8709043250392,169.8143363728487,116.26025835864935,74.05610435664339
190.035241579676,126.15549338213259,36.73480038741841,243.1082068577769,235.4062207232611,198.26063331462097
30.27962734620093,25.95556468921669,21.07996529204703,184.67920684501823,157.90642401194037,113.69767757707243
239.5891014725014,173.459681458489,119.7363017129095,71.6370776845263,31.45749946202845,30.193780933939443
88.43863122172428,60.204468325804065,72.83156108597248,193.5349740932681,171.8326424870582,160.0782383419666
185.87324525183257,4.021108587943838,5.4114368290671155,39.09439498176151,3.71641036017805,4.14599352488887
39.84442540855153,36.09027411702571,29.59673168162571,213.772791820516,205.93453564328613,148.57590173248337
8.409372339599878,6.7185202383742855,9.167788870833721,90.25365710941912,47.76594499707696,52.85342305442112
208.02280092593085,206.60254629629017,203.17827932098626,128.74461077844632,92.71077844310793,80.58562874251344
