Movie Name,Poster Image Link,Synopsis,Genre,IMDb_id,Plot Keywords,Storyline,Genre Variations,r1,g1,b1,r2,g2,b2,r3,g3,b3,r4,g4,b4,r5,g5,b5,r6,g6,b6,r7,g7,b7,r8,g8,b8,r9,g9,b9,r10,g10,b10,r11,g11,b11,r12,g12,b12,r13,g13,b13,r14,g14,b14,r15,g15,b15,r16,g16,b16
Big Fish,"https://m.media-amazon.com/images/M/MV5BMTYyMzM3MzgyNV5BMl5BanBnXkFtZTcwMTI4MzUyMQ@@._V1_UY209_CR4,0,140,209_AL_.jpg",    A frustrated son tries to determine the fact from fiction in his dying father's life.,Adventure,tt0319061,fish father son relationship death of father flashback growing up ,"    United Press International journalist Will Bloom and his French freelance photojournalist wife Josephine Bloom, who is pregnant with their first child, leave their Paris base to return to Will's hometown of Ashton, Alabama on the news that his father, Edward Bloom, stricken with cancer, will soon die, he being taken off chemotherapy treatment. Although connected indirectly through Will's mother/Edward's wife, Sandra Bloom, Will has been estranged from his father for three years since his and Josephine's wedding. Will's issue with his father is the fanciful tales Edward has told of his life all his life, not only to Will but the whole world. As a child when Edward was largely absent as a traveling salesman, Will believed those stories, but now realizes that he does not know his father, who, as he continues to tell these stories, he will never get to know unless Edward comes clean with the truth before he dies. On the brink of his own family life beginning, Will does not want to be the ...",Adventure Drama Fantasy ,8.154169586551731,3.6734407848557717,2.186405045559127,114.29762900976263,154.6940027893983,193.4535564853608,54.28088382993024,38.2467358553706,18.982926012720316,32.57509293680553,19.905576208174523,8.023048327136067,69.55254988913529,54.99113082040093,36.51441241685025,225.00382043935437,209.64469914039756,200.26217765042838,143.32856356631925,168.16675839295732,198.143643368188,248.37975391499282,238.13478747203172,220.4944071588353,120.65416666666654,119.64791666666662,110.99791666666695,149.89179104477688,143.84104477612033,140.62313432835782,193.70056497175116,174.70621468926694,161.62052730696738,177.6368876080699,186.7675312199824,206.01536983669442,105.52815533980586,67.03786407767006,20.471844660193426,102.08033573141505,88.66546762589954,75.9160671462831,147.31241084165433,104.02139800285305,25.072753209700252,203.4730158730154,149.7015873015877,49.34603174603172
Scott Pilgrim vs. the World,"https://m.media-amazon.com/images/M/MV5BMTkwNTczNTMyOF5BMl5BanBnXkFtZTcwNzUxOTUyMw@@._V1_UY209_CR0,0,140,209_AL_.jpg",    Scott Pilgrim must defeat his new girlfriend's seven evil exes in order to win her heart.,Action,tt0446029,toronto canada sexy woman cleavage panties scantily clad female ,"    Scott Pilgrim plays in a band which aspires to success. He dates Knives Chau, a high-school girl five years younger, and he hasn't recovered from being dumped by his former girlfriend, now a success with her own band. When Scott falls for Ramona Flowers, he has trouble breaking up with Knives and tries to romance Ramona. As if juggling two women wasn't enough, Ramona comes with baggage: seven ex-lovers, with each of whom Scott must do battle to the death in order to win Ramona.",Action Comedy Fantasy ,169.63794153471522,23.455237515227946,8.935596833128368,108.26291496538444,12.107935380795787,4.152671755723318,138.96307748272042,17.611858857769253,6.372499090577158,248.90357345434117,245.68179239931968,240.32161089052246,73.50378567268342,7.352941176469251,3.1001747233539945,211.12689655172318,32.864827586206275,15.44482758620725,233.32797029703042,205.61633663366183,193.68564356435846,21.310077519379217,16.418604651162287,12.788113695090505,87.10052219321182,69.7454308093995,39.208877284595374,151.3440000000001,72.10000000000002,56.87066666666648,186.87801418439662,113.97163120567272,98.17304964539028,28.790697674418798,48.649709302325604,61.87063953488354,122.56062992125963,124.69921259842393,99.40314960629942,166.58220502901338,169.92843326885745,142.57059961315247,227.16601562500026,156.60546874999878,140.3964843749997,62.32352941176467,86.94327731092432,109.28151260504264
The Paleface,"https://m.media-amazon.com/images/M/MV5BOGZhMGEwZjYtNjJlNC00YjY0LTg2YjQtNGU4MmM1OTNjYmMyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQ1MTUzODc@._V1_UX140_CR0,0,140,209_AL_.jpg","    Calamity Jane is despatched to find out who's smuggling rifles to the Indians, and winds up married to a hapless correspondence school dentist as part of her cover.",Western,tt0040679,comedy of errors misunderstanding punched in the face marriage horse and wagon ,"    Someone is selling guns to the Indians and in order to find the culprit Calamity Jane and a secret agent go undercover posing as man and wife. When the agent is killed Jane recruits a new husband -- none other than innocent dupe ""Painless"" Peter Potter, a totally inept dentist and confirmed coward who's main goal is to leave the barbaric west far behind. When their wagon train is attacked by the Indians it's Jane's sharpshooting that saves the day, but she gives the credit to Potter making him an instant hero to the townspeople and instant target to both the Indians and the gunrunners.",Comedy Family Western ,234.20044398015958,232.92817968138573,233.58644554714755,247.6946174377236,247.4577402135241,246.66948398576756,241.88205916250453,230.6092969650377,193.11294660007587,15.745454545454296,12.861538461534481,20.027272727269946,242.57475582268944,237.5905334335081,128.70247933884204,18.771604938271338,60.774691358021634,59.480709876544076,214.0217222653217,185.01706749418153,165.55934833204037,178.76820673453406,147.4604541895074,119.42129992169036,175.16085106382957,24.70723404254975,62.02638297872464,136.51171171171146,103.4369369369367,81.22522522522561,78.50728862973735,55.676384839647845,41.071914480079066,196.29704984740573,206.03458799593133,210.51881993896168,135.9750519750517,58.49272349272157,16.177754677755132,63.16877637130774,92.14029535864952,99.59704641350085,103.91744186046486,131.7593023255821,136.17906976744223,150.84870848708462,168.63099630996325,175.01107011070116
How the West Was Won,"https://m.media-amazon.com/images/M/MV5BNTk2NDk1NjY0MV5BMl5BanBnXkFtZTgwMzkzNTcxMTE@._V1_UX140_CR0,0,140,209_AL_.jpg","    A family saga covering several decades of Westward expansion in the nineteenth century - including the Gold Rush, the Civil War, and the building of the railroads.",Western,tt0056085,ulysses s. grant character abraham lincoln character national film registry arizona territory arizona desert ,"    Setting off on a journey to the west in the 1830s, the Prescott family run into a man named Linus, who helps them fight off a pack of thieves. Linus then marries daughter Eve Prescott (Carroll Baker), and 30 years later goes off to fight in the Civil War with their son, with bloody results. Eve's sister, Lily, heads farther west and has adventures with a professional gambler, stretching all the way to San Francisco and into the 1880s.",Western ,244.40652312938926,248.58537625238876,248.6827968450284,240.79999999999484,241.59690402476804,98.4436532507716,230.7630131189155,235.332204824376,228.32881929749826,245.75762936753387,243.25563909774456,143.78770455550668,5.866348448680612,47.131264916468,89.40381861575035,20.383382789312805,10.920474777448275,7.425519287829218,188.5382317801675,175.8763440860217,88.74790919952198,157.09337748344387,140.31456953642405,70.49006622516382,70.84912280701909,48.30736842105285,21.125614035083856,212.9519774011309,203.98022598870082,120.41101694915281,9.689554419280283,33.44631117604112,57.161431701970386,185.6528537920246,202.7185301016421,207.2032838154788,69.71116928446918,86.04450261780127,86.64659685863904,123.54461821527157,94.8721251149956,45.76632934682432,149.47623485554553,167.3000931966449,170.92917054986054,110.30648535564909,126.59623430962364,131.31066945606688
The Butterfly Effect,"https://m.media-amazon.com/images/M/MV5BODNiZmY2MWUtMjFhMy00ZmM2LTg2MjYtNWY1OTY5NGU2MjdjL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY209_CR2,0,140,209_AL_.jpg","    Evan Treborn suffers blackouts during significant events of his life. As he grows up, he finds a way to remember these lost memories and a supernatural way to alter his life by reading his journal.",Sci-Fi,tt0289879,love butterfly effect child pornography time travel surprise ending ,"    Evan Treborn grows up in a small town with his single, working mother and his friends. He suffers from memory blackouts where he suddenly finds himself somewhere else, confused. Evan's friends and mother hardly believe him, thinking he makes it up just to get out of trouble. As Evan grows up he has fewer of these blackouts until he seems to have recovered. Since the age of seven he has written a diary of his blackout moments so he can remember what happens. One day at college he starts to read one of his old diaries, and suddenly a flashback hits him like a brick!",Drama Sci-Fi Thriller ,2.9477736859626584,3.6401071309053776,5.357549380631298,242.1145685997124,246.18076379066918,250.21471004243347,7.342371323527986,166.92003676470668,182.49356617647118,6.874059207224832,26.154039136982853,30.145509282489343,209.5131845841714,232.31338742393854,240.5755578093313,7.487366647950837,139.97641774284145,153.66984839977587,168.3454545454523,219.18475073314067,233.0879765395901,12.167077681874462,53.94451294698114,57.271270036992,8.768733850129436,112.49289405684799,122.02067183462569,132.73210768220642,208.06237688772373,223.94287590282397,6.7281073446330035,82.99646892655315,89.30508474576328,47.39507154213057,180.69872813990415,196.7535771065189,91.44345718901472,194.53957996769043,211.1260096930539,73.29009762900971,81.84239888424068,84.83960948396144,130.8687350835324,121.87350835322191,128.98329355608578,187.31592689295059,180.1122715404702,185.84334203655385
Mrs. Doubtfire,"https://m.media-amazon.com/images/M/MV5BMjExMDUzODE1N15BMl5BanBnXkFtZTgwNTU5NTYxMTE@._V1_UY209_CR0,0,140,209_AL_.jpg","    After a bitter divorce, an actor disguises himself as a female housekeeper to spend time with his children held in custody by his former wife.",Comedy,tt0107614,male actor playing a female character profanity birthday divorce birthday party ,"    Eccentric actor Daniel Hillard is an amusing and caring father. But after a disastrous birthday party for his son, Daniel's wife Miranda draws the line and files a divorce. He can see his three children only once a week which doesn't sit well with him. Daniel also holds a job at a TV studio as a shipping clerk under the recommendation of his liason. But when Miranda puts out an ad for a housekeeper, Daniel takes it upon himself to make a disguise as a Scottish lady named Mrs Doubtfire. And Daniel must also deal with Miranda's new boyfriend Stu Dunemyer.",Comedy Drama Family ,28.225902419682768,24.04224514082529,32.053153510512374,12.7554208440272,10.883189554683026,16.821403590581227,239.51736806947525,202.5824983299981,173.19138276553173,53.28528974739606,39.24145616641873,44.452451708767356,246.24497041419707,228.3242603550293,207.04142011834384,203.4693333333308,180.06466666666637,165.99733333333396,117.7387580299787,90.787294789436,85.97787294789438,243.15077605321167,145.31411677753113,131.97782705099837,174.33815689261277,150.4333587204872,140.53617669459308,152.94465795541944,122.11068408916194,111.44581091468143,74.53571428571495,66.02159468438512,74.96179401993389,204.83546617915772,111.7705667276049,101.45338208409493,251.56463288520942,249.64012409513938,244.4436401240958,161.51584699453605,80.5846994535517,72.22841530054684,102.2026286966044,51.05585980284751,46.234392113910715,114.25000000000007,114.61993243243224,130.5304054054058
Indiana Jones and the Last Crusade,"https://m.media-amazon.com/images/M/MV5BMjNkMzc2N2QtNjVlNS00ZTk5LTg0MTgtODY2MDAwNTMwZjBjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY209_CR1,0,140,209_AL_.jpg","    In 1938, after his father Professor Henry Jones, Sr. goes missing while pursuing the Holy Grail, Indiana Jones finds himself up against Adolf Hitler's Nazis again to stop them obtaining its powers.",Adventure,tt0097576,holy grail map leap of faith obsession adolf hitler character ,"    An art collector appeals to Jones to embark on a search for the Holy Grail. He learns that another archaeologist has disappeared while searching for the precious goblet, and the missing man is his own father, Dr. Henry Jones. The artifact is much harder to find than they expected, and its powers are too much for those impure in heart.",Action Adventure ,174.07636363636277,130.1418181818189,98.99515151515085,155.92920645373727,110.76588738887041,84.16364833717451,137.91994618230655,90.76219307097188,70.73192061890376,99.79669347631702,50.37890974084338,39.604110813224885,114.06873385012815,70.29354005168008,57.72661498708001,189.87645811240623,149.1081654294814,118.23806998939459,69.77901524032711,34.007033997658574,28.45955451348065,225.38159437280083,167.8411488862862,111.55275498241446,137.54850746268605,67.34141791044755,47.78980099502442,228.7937304075224,187.27899686520715,133.95736677115872,214.40380952380852,141.78603174603154,92.67111111111113,191.72929936305644,113.912738853503,76.46242038216558,166.69667943805888,88.85823754789253,61.62962962963,36.869533527695644,15.736880466475471,12.911078717199972,236.59412955465487,210.5050607287474,163.47570850202308,243.45853658536592,233.1707317073169,220.87317073170777
The Curious Case of Benjamin Button,"https://m.media-amazon.com/images/M/MV5BNjQ0NTY2ODY2M15BMl5BanBnXkFtZTgwMjE4MzkxMDE@._V1_UY209_CR0,0,140,209_AL_.jpg","    Tells the story of Benjamin Button, a man who starts aging backwards with bizarre consequences.",Romance,tt0421715,premature aging deformed baby older man younger woman relationship medical condition theodore roosevelt character ,"    On the day that Hurricane Katrina hits New Orleans, elderly Daisy Williams (nee Fuller) is on her deathbed in a New Orleans hospital. At her side is her adult daughter, Caroline. Daisy asks Caroline to read to her aloud the diary of Daisy's lifelong friend, Benjamin Button. Benjamin's diary recounts his entire extraordinary life, the primary unusual aspect of which was his aging backwards, being diagnosed with several aging diseases at birth and thus given little chance of survival, but who does survive and gets younger with time. Abandoned by his biological father, Thomas Button, after Benjamin's biological mother died in childbirth, Benjamin was raised by Queenie, a black woman and caregiver at a seniors home. Daisy's grandmother was a resident at that home, which is where she first met Benjamin. Although separated through the years, Daisy and Benjamin remain in contact throughout their lives, reconnecting in their forties when in age they finally match up. Some of the revelations ...",Drama Fantasy Romance ,2.4635220125687027,1.6451572327058983,1.6032704402419782,20.6737770193424,14.579351535831591,10.362912400457406,44.55160390515781,30.707461645742907,19.637726638774687,241.8531941031961,222.69164619164144,188.3869778869804,71.85876418663345,47.17528373266122,24.91803278688621,231.50101832993977,204.4168363883189,163.0672097759697,248.22359396433623,237.23731138545486,218.15432098765686,216.65825688073303,183.74464831803942,139.137614678901,99.78703703703695,68.08670033670043,39.39898989898954,198.6393298059937,161.62169312169124,117.14021164021288,180.22001803426326,139.0829576194771,92.97835888187555,126.41272902603708,89.09064609450346,54.19286403085826,65.02920443101752,56.55991943605264,49.24874118831821,155.33576642335817,114.520333680918,71.91449426485917,92.02853260869564,82.59375000000007,74.03260869565214,127.29022082018936,118.15141955835976,108.75709779179786
Allied,"https://m.media-amazon.com/images/M/MV5BZWEyMzg4ZWUtYmZhMC00Yjk2LWEyYjktODVmN2M3YTA2ZmNjXkEyXkFqcGdeQXVyNjQ2Mjg3OTI@._V1_UX140_CR0,0,140,209_AL_.jpg","    In 1942, a Canadian intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.",War,tt3640424,nazi spy suicide french german spy ,"    In the middle of World War II, in turbulent 1942, the fearless Wing Commander, Max Vatan, lands on the desert dunes of Morocco to meet with the skillful Parisian member of the French Resistance, Marianne Beauséjour. After a suicide mission in the heart of Casablanca, Max and Marianne will flee to England with plans on making a family; however, heavy clouds of distrust and suspicion will burden their relationship, when Max receives a shocking call from the Secret Service Division. In disbelief, with a terrible task in his hands and crushed under a devastating dilemma, Max must find the courage to seek answers in the perilous streets of a bombarded London, regardless of the outcome. In the end, amid duty and love, who shall live and who shall die?",Action Drama Romance ,21.781460059398846,18.95404095670131,15.722213537596796,8.583377448381533,6.105523204520638,4.804835009703446,30.1183355006479,34.54139575205818,34.783485045513714,45.71767713659679,50.375821767713774,42.82140248356532,48.21739130434768,29.85815217391361,15.022282608695981,71.94626657362207,72.6266573621776,58.0725750174459,95.58089500860659,98.3347676419957,81.81755593803851,88.3412017167387,49.12553648068665,26.32188841201731,124.19102416570855,128.7330264672032,106.4257767548917,134.65340909090992,78.29971590909116,43.413352272727224,164.10385756676575,162.86350148367956,138.82344213649978,178.56514084507089,122.15845070422527,80.19014084507035,230.0666666666654,158.74629629629558,86.32592592592583,209.89570552147228,198.6584867075663,171.57873210634068,213.73349633251925,106.91687041564829,35.953545232273825,247.70982142857213,244.79910714285697,240.7232142857148
Paradise Now,"https://m.media-amazon.com/images/M/MV5BNDI5ODQxNTUxMV5BMl5BanBnXkFtZTcwMTgzMDEzMQ@@._V1_UY209_CR1,0,140,209_AL_.jpg",    Two childhood friends are recruited for a suicide bombing in Tel Aviv.,War,tt0445620,martyr settler friend betrayal fate ,"    Palestinians Said and Khaled, now in young adulthood, have been lifelong friends living in Nablus in the West Bank. They have both had what they consider a difficult life, now working side-by-side in unfulfilling jobs as auto mechanics in a small garage, being unfulfilling as difficult as the jobs were to get. Those difficult lives includes feeling like they are prisoners in the West Bank, Said who has only left the region once on a medical issue when he was six. They blame all their problems on the oppression by the Israelis. As such, they have volunteered and have been accepted by a Palestinian resistance group to carry out a suicide bombing mission in Tel Aviv: after the initial response to the first bomb, the second bomb would be detonated at the same site. Following the bombing, the resistance group would release pre-taped video messages of Said and Khaled confessing to the bombing in the name of God. The mission would require Said and Khaled to cross ""illegally"" into Israel. ...",Crime Drama Thriller ,3.643544235198803,3.313236688793808,4.801923858562986,2.789752066115291,108.04925619834805,172.03851239668583,1.6789361196861456,125.86487770125956,193.3471859415733,21.138320100292553,21.88926034266704,26.122022565812443,15.197649107531314,146.70570309098918,211.75272094035128,47.9644513137554,45.69500257599249,47.97372488408092,74.92850241545851,73.8434782608696,75.82801932367195,22.15962924819773,95.84654994850649,139.4356333676626,10.019097222222426,53.20486111111084,81.62152777777804,90.009380863039,175.6378986866798,221.61913696060088,140.5573770491799,203.02107728337302,236.12646370023467,57.560563380281636,134.21126760563376,172.4563380281693,223.4455128205124,241.41987179487245,244.4166666666671,142.98692810457476,122.02287581699328,116.55882352941177,138.79109589041056,76.67123287671231,55.839041095890614,226.283333333333,187.62777777777774,163.02222222222218
Baby Driver,"https://m.media-amazon.com/images/M/MV5BMjM3MjQ1MzkxNl5BMl5BanBnXkFtZTgwODk1ODgyMjI@._V1_UY209_CR0,0,140,209_AL_.jpg","    After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",Crime,tt3890160,thin woman pig bacon bare midriff short skirt ,"    Baby is a young and partially hearing impaired getaway driver who can make any wild move while in motion with the right track playing. It's a critical talent he needs to survive his indentured servitude to the crime boss, Doc, who values his role in his meticulously planned robberies. However, just when Baby thinks he is finally free and clear to have his own life with his new girlfriend, Debora, Doc coerces him back for another job. Now saddled with a crew of thugs too violently unstable to keep to Doc's plans, Baby finds himself and everything he cares for in terrible danger. To survive and escape the coming maelstrom, it will take all of Baby's skill, wits and daring, but even on the best track, can he make it when life is forcing him to face the music?",Action Crime Drama ,148.0844716596012,110.18825561312481,86.54890877688803,227.12727272727275,75.37434620174199,107.24582814445931,127.943172526574,91.0919869174168,70.50327064595321,24.368395540475035,6.492971400874836,4.854580707705168,53.99895123230205,22.192448872574104,16.509176717358116,237.57586450247,202.98659139026086,168.52223006351556,248.847667638484,228.70189504373369,190.456997084548,122.7306843267108,58.60338484179478,45.504782928624884,91.91931330472104,33.63261802574988,23.295278969958073,237.1592082616179,169.02409638554087,145.89242685025914,169.42369668246445,70.73459715639869,62.69099526066387,218.94346978557502,134.50000000000014,114.29922027290495,191.8949950932286,106.13444553483808,86.87733071638861,77.3170731707317,53.189024390243645,51.135162601626675,172.69375,138.7750000000001,110.66770833333365,204.35494155154086,170.77470775770348,139.01700318809858
Neco z Alenky,"https://m.media-amazon.com/images/M/MV5BNGU0MzYxZmQtOTE5My00OTMzLTkyYzItNTA4NThhNzljODMzXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY209_CR4,0,140,209_AL_.jpg",    A surrealistic revision of Alice in Wonderland.,Horror,tt0095715,stop motion animation alice in wonderland parallel worlds name in title child protagonist ,"    A memorably bizarre screen version of Lewis Carroll's novel 'Alice's Adventures in Wonderland', mixing one live actor (Alice) with a large variety of stop-motion animated creatures, ranging from the complex (the White Rabbit) to the incredibly simple (the Caterpillar, consisting of a sock, a couple of glass eyes and a pair of false teeth). The original story is followed reasonably faithfully, though those familiar with this director's other films won't be the least bit surprised by the numerous digressions into Svankmajer territory, living slabs of meat and all. As the opening narration says, it's a film made for children... perhaps?",Animation Adventure Fantasy ,5.598658867156303,4.561421030112314,3.131117135113186,247.95858538856015,248.1221498371415,245.41973010703845,31.44610969388283,21.58641581632199,8.780612244895778,234.9911330049293,48.22068965517398,7.1788177339881525,237.3534912718221,225.55236907730355,210.67892768079585,222.71767406273793,195.1239479724577,165.83626625860575,54.36442006269544,58.5525078369913,61.12382445141078,99.52269043760128,34.04051863857481,8.047811993515438,235.65318416523118,128.17814113597217,32.37005163511092,160.28355555555544,151.42488888888974,137.63466666666557,228.33432835820838,166.57313432835932,93.91840796019878,111.43705941591105,105.57804632426979,92.2658610271903,171.9553299492389,31.054822335026326,10.768527918780448,171.87515006002388,101.38295318127257,45.48739495798358,76.37567567567595,101.65945945945938,167.3243243243232,159.8661567877627,188.1281070745702,224.9560229445493
A.I. Artificial Intelligence,"https://m.media-amazon.com/images/M/MV5BNWU2NzEyMDYtM2MyOS00OGM3LWFkNzAtMzRiNzE2ZjU5ZTljXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX140_CR0,0,140,209_AL_.jpg","    A highly advanced robotic boy longs to become ""real"" so that he can regain the love of his human mother.",Adventure,tt0212720,boy future fairy robot fairy tale ,"    In the not-so-far future the polar ice caps have melted and the resulting rise of the ocean waters has drowned all the coastal cities of the world. Withdrawn to the interior of the continents, the human race keeps advancing, reaching the point of creating realistic robots (called mechas) to serve them. One of the mecha-producing companies builds David, an artificial kid which is the first to have real feelings, especially a never-ending love for his ""mother"", Monica. Monica is the woman who adopted him as a substitute for her real son, who remains in cryo-stasis, stricken by an incurable disease. David is living happily with Monica and her husband, but when their real son returns home after a cure is discovered, his life changes dramatically.",Adventure Drama Sci-Fi ,0.1459327003065365,0.14676410099161608,0.3161510523709357,6.0807453416149295,6.245962732919447,7.667701863354102,15.448895027624312,15.371546961325967,17.976519337016583,51.42857142857112,50.96703296703299,54.72161172161151,27.254658385093194,26.9710144927536,30.374741200827984,39.80425531914896,39.2659574468086,42.8553191489362,64.15641025641001,63.91282051282058,67.11794871794856,81.47256097560931,81.83231707317063,84.14329268292656,136.43835616438287,144.58561643835608,151.87328767123284,153.67361111111072,162.93055555555574,169.7291666666669,172.64620938628136,181.23104693140832,186.83754512635414,120.04182509505631,124.99239543726198,130.3840304182504,192.93636363636318,200.42272727272734,205.11363636363652,216.6456310679609,222.18932038834973,226.19902912621376,103.27450980392142,104.47058823529423,106.10784313725486,242.02830188679192,246.55660377358467,249.16037735849036
Moon,"https://m.media-amazon.com/images/M/MV5BMTgzODgyNTQwOV5BMl5BanBnXkFtZTcwNzc0NTc0Mg@@._V1_UY209_CR1,0,140,209_AL_.jpg","    Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems.",Sci-Fi,tt1182345,moon solitude memory minimal cast earth ,"    Sam Bell has a three year contract to work for Lunar Industries. For the contract's entire duration, he is the sole employee based at their lunar station. His primary job responsibility is to harvest and periodically rocket back to Earth supplies of helium-3, the current clean and abundant fuel used on Earth. There is no direct communication link available between the lunar station and Earth, so his only direct real-time interaction is with GERTY, the intelligent computer whose function is to attend to his day to day needs. With such little human contact and all of it indirect, he feels that three years is far too long to be so isolated; he knows he is beginning to hallucinate as the end of his three years approaches. All he wants is to return to Earth to be with his wife Tess and their infant daughter Eve, who was born just prior to his leaving for this job. With two weeks to go, he gets into an accident at one of the mechanical harvesters and is rendered unconscious. Injured, he ...",Drama Mystery Sci-Fi ,0.22640788569486855,0.22686635593072424,0.3565370214733363,93.77410714285894,94.69732142857252,99.2446428571406,104.32831608655009,104.7582314205097,108.5169332078993,115.04908306364894,115.43419633225649,118.8074433656928,83.3645179691952,84.74044495151058,89.88819167142077,72.77331686226026,73.51822112414992,78.14082767140243,127.39121482498535,126.46396705559522,128.4934797529144,61.463662790697526,61.50072674418622,64.97965116279097,49.087809917355344,49.212809917355365,50.700413223140465,10.151898734176813,10.311852704256962,11.110471806674674,28.722772277227577,29.29372937293747,29.952145214521703,142.0719424460427,140.31834532373998,141.64028776978452,250.75971731448718,249.89045936395644,251.58657243816288,197.87134502923942,198.74853801169544,203.25730994152082,166.76969696969672,170.37575757575746,173.58181818181848,229.2230769230766,227.08461538461503,230.54615384615414
Vantage Point,"https://m.media-amazon.com/images/M/MV5BMTg3MjQ5OTY4M15BMl5BanBnXkFtZTcwNjk1MDU1MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",    The attempted assassination of the American President is told and re-told from several different perspectives.,Thriller,tt0443274,multiple perspectives president shooting explosion secret service ,"    The President of the United States is in Salamanca, Spain, about to address the city in a public square. We see a plain-clothes cop, his girlfriend with another man, a mother and child, an American tourist with a video camera, and a Secret Service agent newly returned from medical leave. Shots ring out and the President falls; a few minutes later, we hear a distant explosion, then a bomb goes off in the square. Those minutes are retold, several times, emphasizing different characters' actions. Gradually, we discover who's behind the plot. Is the Secret Service one step ahead, or have the President's adversaries thought of everything?",Action Crime Drama ,254.4171706741369,254.61152087328838,254.5631361557711,1.6481040086757446,1.654171180938533,2.6985915492818435,14.012996941892226,13.435779816516115,17.15443425076782,242.41057934508927,243.82955499580132,245.6649874055424,182.5886889460153,184.69494430162763,189.2682090831186,31.37412935323459,32.131343283580605,35.99701492537531,90.75724637681256,94.23067632850334,101.58574879226944,200.57701711491487,203.6210268948649,209.51711491442458,135.87075718015686,140.23368146214054,148.7258485639688,159.05235602094234,162.71596858638745,170.0602094240838,114.28856382978792,117.9109042553188,125.60106382978655,68.11615487316523,70.84245660881245,78.07076101468517,46.89538043478369,49.12092391304333,55.54347826086968,219.99712230215889,222.97697841726622,228.02446043165367,193.51162790697663,13.784883720929713,19.976744186046034,104.28676470588215,9.124999999999517,10.683823529411484
Sabrina,"https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX140_CR0,0,140,209_AL_.jpg","    A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her.",Romance,tt0047437,love one word title voice over narration fashion poodle ,"    Linus and David Larrabee are the two sons of a very wealthy family. Linus is all work -- busily running the family corporate empire with no time for a wife and family. David is all play -- technically employed in the family business but never showing up for work, spending all his time entertaining, and having been married and divorced three times. Sabrina Fairchild is the young, shy, and awkward daughter of the household chauffeur, who has been infatuated with David all her life, but whom David hardly notices till she goes away to Paris for two years and returns an elegant, sophisticated, beautiful woman. Suddenly, she finds she's captured David's attention, but just as she does so, she finds herself also falling in love with Linus, and she finds that Linus is also falling in love with her.",Comedy Drama Romance ,241.870359994384,233.37673343605567,221.44768174814786,251.99001940671002,246.82977543664848,237.23565289714955,12.970453053182124,5.617859487850011,5.497045305325003,224.62706270627086,212.559735973597,202.6462046204616,199.10642201834858,182.67155963302727,174.57155963302762,247.4630163304519,197.75024015369823,151.84341978866433,241.16792249730918,175.81377825618912,116.06889128094669,180.70491803278682,149.57704918032806,139.28306010928907,56.85926928281538,12.35859269283034,7.753721244924918,138.99558173785027,125.42415316642176,117.231222385861,62.05921052631649,48.636513157896566,44.001644736841484,101.95130434782669,88.93913043478376,81.64347826086899,218.77600000000004,140.09799999999964,76.24799999999944,116.65092402464113,35.80698151950882,12.593429158110268,170.0087912087909,91.70549450549507,55.545054945054424,23.012539184953535,79.55172413793092,99.81504702194314
